"periodo","ecommerce","marca","producto","precio.antes","precio.actual","pulgadas","rango","descuento"
2017,"falabella","lg","led 43"" fhd smart tv...",2099,1299,43,"S/.500 -
 S/.1500",-0.381133873272987
2017,"falabella","lg","led 70"" uhd webos 3 ...",11999,7299,70,"> S/.4,500",-0.39169930827569
2017,"falabella","lg","oled 55'' 4k uhd web...",11999,6499,55,"> S/.4,500",-0.458371530960913
2017,"falabella","sony","led 55"" uhd android ...",5999,4499,55,"S/.3500 -
 S/.4500",-0.250041673612269
2017,"falabella","hyundai","led 32"" hd smart tv ...",779,699,32,"S/.500 -
 S/.1500",-0.102695763799743
2017,"falabella","sony","led 50"" fhd smart tv...",3799,2299,50,"S/.1500 -
 S/.2500",-0.394840747565149
2017,"falabella","samsung","led 32"" hd smart tv ...",1299,949,32,"S/.500 -
 S/.1500",-0.269438029253272
2017,"falabella","aoc","led 49"" fhd smart tv...",NA,1499,49,"S/.500 -
 S/.1500",NA
2017,"falabella","lg","led 86"" uhd 3d smart...",29999,19299,86,"> S/.4,500",-0.356678555951865
2017,"falabella","samsung","led 48"" fhd smart tv...",2499,1799,48,"S/.1500 -
 S/.2500",-0.280112044817927
2017,"falabella","aoc","led 32"" hd smart tv ...",NA,799,32,"S/.500 -
 S/.1500",NA
2017,"falabella","sony","led 55"" fhd smart tv...",3999,2499,55,"S/.1500 -
 S/.2500",-0.375093773443361
2017,"falabella","sony","led 65"" 4k uhd 3d an...",13999,8999,65,"> S/.4,500",-0.357168369169226
2017,"falabella","samsung","led 55"" fhd curvo sm...",3799,2599,55,"S/.2500 -
 S/.3500",-0.315872598052119
2017,"falabella","lg","led 65'' super uhd 4...",14999,8799,65,"> S/.4,500",-0.413360890726048
2017,"falabella","sony","led 75"" 4k uhd andro...",16999,11999,75,"> S/.4,500",-0.294134949114654
2017,"falabella","samsung","led 65"" uhd curvo sm...",8999,6599,65,"> S/.4,500",-0.266696299588843
2017,"falabella","lg","led 49"" uhd webos 3 ...",3599,2299,49,"S/.1500 -
 S/.2500",-0.36121144762434
2017,"falabella","lg","led 49"" uhd webos sm...",3299,1899,49,"S/.1500 -
 S/.2500",-0.424371021521673
2017,"falabella","samsung","led 49"" suhd curvo s...",5199,3999,49,"S/.3500 -
 S/.4500",-0.230813618003462
2017,"falabella","samsung","led 65"" super ultra ...",14999,10999,65,"> S/.4,500",-0.266684445629709
2017,"falabella","samsung","led 40"" fhd smart tv...",1999,1399,40,"S/.500 -
 S/.1500",-0.300150075037519
2017,"falabella","sony","led 65"" 4k ultra hd ...",9999,6499,65,"> S/.4,500",-0.35003500350035
2017,"falabella","lg","led 55"" uhd webos 3 ...",4299,2899,55,"S/.2500 -
 S/.3500",-0.325657129565015
2017,"falabella","samsung","led 55"" suhd curvo s...",6999,5999,55,"> S/.4,500",-0.142877553936277
2017,"falabella","aoc","led 43"" fhd smart tv...",NA,1299,43,"S/.500 -
 S/.1500",NA
2017,"falabella","samsung","led 40"" fhd curvo sm...",1399,1299,40,"S/.500 -
 S/.1500",-0.0714796283059328
2017,"falabella","samsung","led 49"" fhd curvo sm...",2799,1899,49,"S/.1500 -
 S/.2500",-0.321543408360129
2017,"falabella","lg","led 49"" fhd webos 3 ...",2599,1599,49,"S/.1500 -
 S/.2500",-0.384763370527126
2017,"falabella","samsung","led 60"" suhd smart t...",7999,5999,60,"> S/.4,500",-0.250031253906738
2017,"falabella","samsung","led 78"" suhd curvo s...",39999,19999,78,"> S/.4,500",-0.500012500312508
2017,"falabella","sony","led 55"" 4k uhd andro...",6999,3999,55,"S/.3500 -
 S/.4500",-0.42863266180883
2017,"falabella","lg","led 55"" suhd 3d smar...",5999,4999,55,"> S/.4,500",-0.166694449074846
2017,"linio","aoc","aoc smart tv 32'' hd le32d5542  + rack - negro",999,699,32,"S/.500 -
 S/.1500",-0.3003003003003
2017,"linio","samsung","tv led curve samsung un49ku6300 ultra hd 4k smart tv  '' - negro",3599,1949,49,"S/.1500 -
 S/.2500",-0.458460683523201
2017,"linio","imaco","tv led imaco hd 19'' - led19hd negro",499,329,19,"< S/.500",-0.340681362725451
2017,"linio","samsung","televisor samsung un40j5500 led smart full hd 40'' - plateado",1599,1199,40,"S/.500 -
 S/.1500",-0.250156347717323
2017,"linio","lg","lg - magic remote super dinamico an-mr650 - negro",180,105,650,"< S/.500",-0.416666666666667
2017,"linio","aoc","televisor aoc led 32'' - full hd - le32h1352 - aoc - version 2017 con se„<U+0091>al digital",899,600,32,"S/.500 -
 S/.1500",-0.332591768631813
2017,"linio","daewoo","televisor daewoo l40s645ats led 40"" - negro",1099,769,40,"S/.500 -
 S/.1500",-0.300272975432211
2017,"linio","panasonic","televisor smart panasonic de 32"" modelo tc-32ds600l wi-fi directo nueva linea 2016",1320,889,32,"S/.500 -
 S/.1500",-0.326515151515152
2017,"linio","samsung","samsung tv led smart hd 32'' un32j4300 - negro.",1100,910,32,"S/.500 -
 S/.1500",-0.172727272727273
2017,"linio","lg","televisor  led ultra hd smart tv 55"" un55ku6000 - samsung - negro - dise„<U+0091>o delgado y moderno",3299,2899,55,"S/.2500 -
 S/.3500",-0.121248863291907
2017,"linio","samsung","samsung ultra hd 4k smart tv tizen 40'' un40ku6000 - negro",1750,1499,40,"S/.500 -
 S/.1500",-0.143428571428571
2017,"linio","samsung","samsung - televisor led hd 32"" smart un32j4300 - negro",1299,899,32,"S/.500 -
 S/.1500",-0.307929176289453
2017,"linio","samsung","samsung ultra hd 4k smart tv tizen 40'' un40ku6000 - negro",2499,1385,40,"S/.500 -
 S/.1500",-0.44577831132453
2017,"linio","lg","televisor lg 43lf5900 smart webos 2.0 full hd 43""-negro",1549.9,1388,43,"S/.500 -
 S/.1500",-0.104458352151752
2017,"linio",NA,"tronfy - mini proyector uc40 800lm 130"" hd led port„°til - blanco",750,343,130,"< S/.500",-0.542666666666667
2017,"linio","samsung","samsung tv led smart hd 32'' un32j4300 - negro",1099,849,32,"S/.500 -
 S/.1500",-0.227479526842584
2017,"linio","samsung","samsung led tv curvo smart full hd 40"" 40k6500 + usb 8gb",1799,1469,40,"S/.500 -
 S/.1500",-0.183435241801001
2017,"linio","sony","tv led sony  smart kdl-40w655d full hd 40"" motion flow xr240 - negro",1699,1379,40,"S/.500 -
 S/.1500",-0.188346085932902
2017,"linio","lg","lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6500",2999,2199,49,"S/.1500 -
 S/.2500",-0.266755585195065
2017,"linio","samsung","televisor 49"" uhd 4k curved smart tv ku6300 - series 6 - samsung",3200,2049,49,"S/.1500 -
 S/.2500",-0.3596875
2017,"linio","sony","televisor sony led smart hd 32"" motion flow xr240 kdl-32w605d",1400,1110,32,"S/.500 -
 S/.1500",-0.207142857142857
2017,"linio",NA,"tv box android digitalz kiii - wifi netflix miracast smart tv 2gb ram 16gb rom - negro",399,319,16,"< S/.500",-0.200501253132832
2017,"linio","lg","televisor  led ultra hd smart tv 55"" un55ku6000 - samsung - negro - dise„<U+0091>o delgado y moderno",3999,2399,55,"S/.1500 -
 S/.2500",-0.400100025006252
2017,"linio","samsung","samsung tv led hd 32'' un32j4000 - negro",900,749,32,"S/.500 -
 S/.1500",-0.167777777777778
2017,"linio",NA,"built digital - anal„≥gica tv port„°til lcd de 7"" tv-9052da usb/sd",399,279,7,"< S/.500",-0.300751879699248
2017,"linio","lg","televisor  smarttv lg 49lh5700 led 49‚<U+0080>ù",1999,1550,49,"S/.1500 -
 S/.2500",-0.224612306153077
2017,"linio","lg","lg smart tv full hd led 32'' 32lh573b - negro",980,889,32,"S/.500 -
 S/.1500",-0.0928571428571429
2017,"linio","imaco","tv led monitor imaco hd 24'' - led24hd- negro.",599,429,24,"< S/.500",-0.283806343906511
2017,"linio","sony","televisor sony - led full hd 48"" smart kdl-48w655d - negro",2400,2140,48,"S/.1500 -
 S/.2500",-0.108333333333333
2017,"linio",NA,"televisor port„°til lcd de 7"" tv-9052da usb/sd",399,289,7,"< S/.500",-0.275689223057644
2017,"linio","lg","control magico lg - magic remote an-mr600 - negro",NA,199,600,"< S/.500",NA
2017,"linio","samsung","samsung tv led smart full hd 48'' un48j5300 - negro",NA,2500,48,"S/.1500 -
 S/.2500",NA
2017,"linio","sony","sony - tv led 3d wi-fi full hd 55‚¥‚¥ - kdl-55w955a",6000,3700,55,"S/.3500 -
 S/.4500",-0.383333333333333
2017,"linio","sony","televisor sony led smart full hd 40"" motion flow xr240 kdl-40w655d",1900,1620,40,"S/.1500 -
 S/.2500",-0.147368421052632
2017,"linio","samsung","tv led samsung un40ku6000 ultra hd 4k smart tv tizen 40'' - negro.",1799,1449,40,"S/.500 -
 S/.1500",-0.194552529182879
2017,"linio","aoc","televisor aoc le32h1352 tv led hd 32"" - negro",899,589,32,"S/.500 -
 S/.1500",-0.344827586206897
2017,"linio","samsung","samsung - televisor led ultra hd curvo smart 55"" un55ku6500 ‚<U+0080><U+0093> gris",8039,6429,55,"> S/.4,500",-0.200273665878841
2017,"linio","aoc","aoc tv hd smart led 32‚<U+0080><U+009C> le32d5542 gratis rack fijo",799,789,32,"S/.500 -
 S/.1500",-0.0125156445556946
2017,"linio","samsung","samsung led 49"" un49ku6300 curvo uhd smart",3599,2070,49,"S/.1500 -
 S/.2500",-0.424840233398166
2017,"linio","lg","televisor lg 32lf595b smart tv 32"" hd webos 2.0-negro",1199,919,32,"S/.500 -
 S/.1500",-0.233527939949958
2017,"linio","lg","lg - televisor led hd 32"" smart 32lh570 - negro",1379,1099,32,"S/.500 -
 S/.1500",-0.203045685279188
2017,"linio","royal","royal tv led hd 16'' ry-l16a - negro",399,299,16,"< S/.500",-0.25062656641604
2017,"linio","lg","lg - televisor led hd 32"" 32lh510b - negro modelo 2016 exclusivo de lg",1000,749,32,"S/.500 -
 S/.1500",-0.251
2017,"linio","lg","televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100",3499,1999,49,"S/.1500 -
 S/.2500",-0.428693912546442
2017,"linio","samsung","tv samsung un50ku6000 ultra hd 4k smart tizen 50'' - negro +usb 8gb",2899,2089,50,"S/.1500 -
 S/.2500",-0.279406691962746
2017,"linio","lg","lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6500",2999,2199,49,"S/.1500 -
 S/.2500",-0.266755585195065
2017,"linio","samsung","televisor curved - tv led smart ultra hd 55'' tizen un55ju6500 - samsung",3899,3220,55,"S/.2500 -
 S/.3500",-0.174147217235189
2017,"linio","lg","lg - tv monitor led 23.6"" hd - 24mt48af",699,499,23.6,"< S/.500",-0.286123032904149
2017,"linio","samsung","televisor smarttv  samsung un55ku6300g curve   55''",3899,2999,55,"S/.2500 -
 S/.3500",-0.23082841754296
2017,"linio","samsung","samsung tv ultra hd 4k smart tizen 50'' tizen espectacular un50ku6000g - color negro",2900,2299,50,"S/.1500 -
 S/.2500",-0.207241379310345
2017,"linio",NA,"televisor exclusivo para hoteles marca nadal modelo fhd-r32 led 32"" full hd - negro dise„<U+0091>ado en usa",720,559,32,"S/.500 -
 S/.1500",-0.223611111111111
2017,"linio","panasonic","tv led panasonic tc-32as600l smart wifi bluetooth negro",1199,849,32,"S/.500 -
 S/.1500",-0.291909924937448
2017,"linio","lg","lg - televisor modelo 2016  lg tv led full hd 49"" - 49lh5100",1700,1379,49,"S/.500 -
 S/.1500",-0.188823529411765
2017,"linio","samsung","televisor tv smart samsung  43j5200 led 43""",1700,1349,43,"S/.500 -
 S/.1500",-0.206470588235294
2017,"linio","samsung","samsung tv curved smart full hd 49""  un49k6500ag - negro",2799,2049,49,"S/.1500 -
 S/.2500",-0.267952840300107
2017,"linio","samsung","tv samsung un50ku6000 ultra hd 4k smart tizen 50'' - negro",2999,2049,50,"S/.1500 -
 S/.2500",-0.31677225741914
2017,"linio","samsung","espectacular tv samsung smart tv curvo ultra hd 4k 65'' tizen un65ku6300 - negro",7999,5999,65,"> S/.4,500",-0.250031253906738
2017,"linio","lg","lg smart tv full hd 40'' 40lh5710",1899,1199,40,"S/.500 -
 S/.1500",-0.368615060558188
2017,"linio","samsung","tv monitor samsung t24e310lb led hd 24''- negro",669,489,24,"< S/.500",-0.269058295964126
2017,"linio","lg","lg full hd smart tvled 40'' 40lh5710",1399,1289,40,"S/.500 -
 S/.1500",-0.0786275911365261
2017,"linio","samsung","tv led samsung un48j5500ag smart full hd tizen 48'' negro/plateado",2500,1699,48,"S/.1500 -
 S/.2500",-0.3204
2017,"linio","aoc","tv led  aoc  39'' le39m1365 hd digital - negro",899,749,39,"S/.500 -
 S/.1500",-0.166852057842047
2017,"linio","royal","royal tv led hd 19'' ry-19d - negro",469,379,19,"< S/.500",-0.191897654584222
2017,"linio","daewoo","televisor daewoo led 24"" l24r630 - negro",799,479,24,"< S/.500",-0.400500625782228
2017,"linio","nex","smart t.v. nex 43"" - full hd ‚<U+0080><U+0093> negro",1399,996,43,"S/.500 -
 S/.1500",-0.288062902072909
2017,"linio","lg","lg ultra hd 4k smart tv webos 3.0 led 43'' 43uh6100",1799,1649,43,"S/.1500 -
 S/.2500",-0.0833796553640912
2017,"linio","samsung","samsung smart tv 4k ultra-hd 50"" 50ku6000 quadcore wifi - hdr",3999,2147,50,"S/.1500 -
 S/.2500",-0.463115778944736
2017,"linio","lg","televisor lg led cinema 3d 4k smart ultra hd 55ub8500 55'' - negro",6879,5499,55,"> S/.4,500",-0.200610553859573
2017,"linio","lg","tv led lg 43uf6400 smart webos 2.0 ultra hd 4k 43"" - negro",1999,1779,43,"S/.1500 -
 S/.2500",-0.110055027513757
2017,"linio","lg","televisor full hd smart tv webos 3.0 led 43'' 43lh6000 - lg - super oferta",2000,1479,43,"S/.500 -
 S/.1500",-0.2605
2017,"linio","lg","televisor lg smart tv full hd led 40'' 40lh5710",1500,1279,40,"S/.500 -
 S/.1500",-0.147333333333333
2017,"linio","aoc","tv led  aoc 24"" hd le24h1351-negro",699,479,24,"< S/.500",-0.314735336194564
2017,"linio","panasonic","panasonic - televisor tc-l42as610 led smart full hd 42‚<U+0080>ù- negro",1799,1549,42,"S/.1500 -
 S/.2500",-0.138966092273485
2017,"linio","haier","haier tv le24b8000 led hd 24"" - negro",699,499,24,"< S/.500",-0.286123032904149
2017,"linio","imaco","imaco - tv led hd 19‚¥‚¥ - led19hd",NA,429.9,19,"< S/.500",NA
2017,"linio","sony","televisor smart tv sony  kdl-50w805c  full hd 50""",2999,2599,50,"S/.2500 -
 S/.3500",-0.133377792597532
2017,"linio",NA,"xen„≥n ‚<U+0080><U+0093> tv led digital 7‚<U+0080>ù ptv-750d",249,219,80,"< S/.500",-0.120481927710843
2017,"linio","lg","lg tv led curvo 55"" smart ultra hd 4k cinema 3d -†55uc9700",5899,5609,55,"> S/.4,500",-0.0491608747245296
2017,"linio","panasonic","panasonic tv led smart full hd 42'' - tc-l42as610",1699,1579,42,"S/.1500 -
 S/.2500",-0.0706297822248382
2017,"linio","miray","miray tv led 19"" - ledom-1911-negro",NA,599,19,"S/.500 -
 S/.1500",NA
2017,"linio","imaco","imaco - tv led hd 16‚¥‚¥ - led16hd",NA,329.9,16,"< S/.500",NA
2017,"linio","samsung","televisor smart samsung de 48"" modelo un48j5300 wi-fi directo",2200,1800,48,"S/.1500 -
 S/.2500",-0.181818181818182
2017,"linio","lg","televisor lg 32lf595b smart tv 32"" hd webos 2.0-negro",1200,1049,32,"S/.500 -
 S/.1500",-0.125833333333333
2017,"linio","panasonic","tv led panasonic tc-32as600l smart wifi bluetooth negro",1099,999,32,"S/.500 -
 S/.1500",-0.0909918107370337
2017,"linio","sony","tv led sony  smart kdl-48w655d full hd 48"" motion flow xr240 - negro",2199,1699,48,"S/.1500 -
 S/.2500",-0.22737608003638
2017,"linio","samsung","televisor samsung led smart full hd 40'' un40j5500 - plateado",1999,1249,40,"S/.500 -
 S/.1500",-0.375187593796898
2017,"linio","lg","tv led lg 55lh6000 smart tv webos 3.0 full hd 1080p - negro",3299,2199,55,"S/.1500 -
 S/.2500",-0.333434374052743
2017,"linio","aoc","televisor aoc le32h1352 tv led hd 32"" - negro",899,589,32,"S/.500 -
 S/.1500",-0.344827586206897
2017,"linio","imaco","tv imaco led28hd led monitor hd 28'' - negro",599,479,28,"< S/.500",-0.200333889816361
2017,"linio","lg","lg tv smart ultra hd 60""  60uh6150  - negro",5000,4199,60,"S/.3500 -
 S/.4500",-0.1602
2017,"linio","panasonic","televisor - tc-43cs630l led 43"" full hd smart - plateado - panasonic",1899,1600,43,"S/.1500 -
 S/.2500",-0.157451290152712
2017,"linio","lg","tv led ultra hd 4k 55uh6230 smart tv webos 2.0 led 55'' - plateado - lg",NA,3999,55,"S/.3500 -
 S/.4500",NA
2017,"linio","lg","televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6230 modelo 2016",2700,2149,49,"S/.1500 -
 S/.2500",-0.204074074074074
2017,"linio","samsung","televisor samsung led smart full hd 40'' un40j5500",1800,1299,40,"S/.500 -
 S/.1500",-0.278333333333333
2017,"linio","panasonic","panasonic - tv led 40'' modelo 2016 panasonic - tc-40a400l - negro",1330,1099,40,"S/.500 -
 S/.1500",-0.173684210526316
2017,"linio","sony","tv led sony kdl-32w605d smart hd 32"" motion flow xr240 - negro",1199,1029,32,"S/.500 -
 S/.1500",-0.141784820683903
2017,"linio","lg","lg tv led full hd 32"" 32lh5000 - negro",890,749,32,"S/.500 -
 S/.1500",-0.158426966292135
2017,"linio","panasonic","tv led smart panasonic tc-49ds630l full hd bluetooth,  wifi  - plateado",1999,1649,49,"S/.1500 -
 S/.2500",-0.175087543771886
2017,"linio","daewoo","tv led  daewoo l32r630bksp led hd 32"" sintonizador digital 720p - negro",799,649,32,"S/.500 -
 S/.1500",-0.187734668335419
2017,"linio","samsung","televisor samsung un65js9000 curvo suhd 3d smart  65""-plateado",15629,12499,65,"> S/.4,500",-0.200268731204812
2017,"linio","imaco","tv led imaco hd 19'' - led -19 hd negro versi„<U+0093>n 2017",400,399,19,"< S/.500",-0.00249999999999995
2017,"linio","samsung","televisi„≥n samsung un50j5500 smart full hd 50''",NA,2699,50,"S/.2500 -
 S/.3500",NA
2017,"linio","samsung","televisor 4k samsung un40ju6000 led 40""-negro",1899,1599,40,"S/.1500 -
 S/.2500",-0.157977883096367
2017,"linio","lg","televisor tv led full hd 43"" 43lh5100 - lg - modelo exclusivo",1699,1149,43,"S/.500 -
 S/.1500",-0.323719835197175
2017,"linio","panasonic","panasonic - televisor led hd 32"" smart tc-32ds600l - gris",1320,837,32,"S/.500 -
 S/.1500",-0.365909090909091
2017,"linio","lg","televisor smart tv full hd webos 3.0 led 55"" 55lh6000 - negro- lg",2900,2399,55,"S/.1500 -
 S/.2500",-0.172758620689655
2017,"linio","nex","televisor led 32"" hd nex celed3208tva-negro",750,569,32,"S/.500 -
 S/.1500",-0.241333333333333
2017,"linio","imaco","imaco - televisor led hd 19"" led19hd - negro",499,399,19,"< S/.500",-0.200400801603206
2017,"linio","samsung","tv led samsung un60j6300ag smart tizen full hd 60'' - negro",4999,2999,60,"S/.2500 -
 S/.3500",-0.400080016003201
2017,"linio","daewoo","daewoo tv led 32"" hd - hdmi - usb - negro",899,647,32,"S/.500 -
 S/.1500",-0.280311457174638
2017,"linio","aoc","tv led aoc le32m3370 hd 32"" - negro",699,589,32,"S/.500 -
 S/.1500",-0.157367668097282
2017,"linio","lg","lg - televisor led ultra hd 4k 55"" smart 55uh6500 ‚<U+0080><U+0093> gris",3999,2999,55,"S/.2500 -
 S/.3500",-0.250062515628907
2017,"linio","lg","lg - televisor led ultra hd 4k 55"" smart 55uh6230 ‚<U+0080><U+0093> gris",4199,3349,55,"S/.2500 -
 S/.3500",-0.202429149797571
2017,"linio","samsung","tv smart samsung uhd 49‚<U+0094> 49ku6400",3799,2199,49,"S/.1500 -
 S/.2500",-0.421163464069492
2017,"linio","samsung","televisor samsung smarttv 49 curvo pantall 4k uhd 49 ku6300",NA,2900,49,"S/.2500 -
 S/.3500",NA
2017,"linio","altron","altron - televisor led altron 50"" 50hd8800 - negro",1599,1069,50,"S/.500 -
 S/.1500",-0.331457160725453
2017,"linio","lg","televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100",3299,1997,49,"S/.1500 -
 S/.2500",-0.394665050015156
2017,"linio","lg","televisor lg  49lf5100 led full hd 49""",1800,1550,49,"S/.1500 -
 S/.2500",-0.138888888888889
2017,"linio","samsung","samsung monitor tv led hd 24'' - lt24e310",899,517,24,"S/.500 -
 S/.1500",-0.424916573971079
2017,"linio","samsung","televisi„≥n samsung un32j4000 32"" led hd - negro",999,719,32,"S/.500 -
 S/.1500",-0.28028028028028
2017,"linio","panasonic","panasonic tv led 32'' - tc-32c400l",900,718,32,"S/.500 -
 S/.1500",-0.202222222222222
2017,"linio","xenon","xenon ‚<U+0080><U+0093> tv led digital 9‚<U+0080>ù ptv-950d",299,239,80,"< S/.500",-0.20066889632107
2017,"linio","lg","lg smart tv full hd led 32'' 32lh573b - negro",1199,948,32,"S/.500 -
 S/.1500",-0.209341117597998
2017,"linio","panasonic","panasonic tv led  32'' - tc-32c400l",999,695,32,"S/.500 -
 S/.1500",-0.304304304304304
2017,"linio",NA,"vozzex - microfono inalambrico pack x 2 ideal conferencia, concierto, fiesta, karaokes, incluye maletin",350,219,NA,"< S/.500",-0.374285714285714
2017,"linio","samsung","televisor samsung un40j6400 smart tv led 3d full hd 40''-negro",2499,1439,40,"S/.500 -
 S/.1500",-0.424169667867147
2017,"linio","samsung","samsung tv smart led full hd 43"" 43j5200 - negro",1999,1335,43,"S/.500 -
 S/.1500",-0.332166083041521
2017,"linio","sony","sony - televisor led ultra hd 4k 55"" smart xbr-55x705d - gris",5689,4549,55,"> S/.4,500",-0.200386711197047
2017,"linio","samsung","samsung led 49"" un49ku6300 curvo uhd smart",2699,2349,49,"S/.1500 -
 S/.2500",-0.129677658391997
2017,"linio","samsung","samsung - tv ultra hd 4k 55'' curve smart un55ku6300 - negro",3499,3049,55,"S/.2500 -
 S/.3500",-0.128608173763933
2017,"linio","samsung","televisor smart tv  samsung un48j5500 led 48''",2499,1589,48,"S/.1500 -
 S/.2500",-0.364145658263305
2017,"linio","samsung","samsung tv un40j6400 led 3d smart full hd 40''- negro",1899,1419,40,"S/.500 -
 S/.1500",-0.252764612954186
2017,"linio",NA,"micronics - parlante bluetooth 100wats woofer 2.1, radio fm, usb, luz leds",295,249.99,100,"< S/.500",-0.152576271186441
2017,"linio","hyundai","hyundai ultra hd 4k smart tv tizen 43'' hyled435i4k - negro",1299,1079,43,"S/.500 -
 S/.1500",-0.169361046959199
2017,"linio","lg","lg - televisor led 55"" cinema 3d 4k smart ultra hd 55ub8500 - gris",6899,3999,55,"S/.3500 -
 S/.4500",-0.420350775474706
2017,"linio","lg","televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100",2199,1999,49,"S/.1500 -
 S/.2500",-0.0909504320145521
2017,"linio","panasonic","panasonic - televisor led hd 32"" smart tc-32ds600l - gris",1229,979,32,"S/.500 -
 S/.1500",-0.203417412530513
2017,"linio","samsung","samsung tv curved smart 3d suhd tizen 65'' un65js9000 - plateado",13999,11699,65,"> S/.4,500",-0.164297449817844
2017,"linio","lg","monitor tv lg 24mt47a led hd 23.6‚<U+0080>ù-plateado",569,479,23.6,"< S/.500",-0.15817223198594
2017,"linio","samsung","samsung led smart full hd 48'' - un48j6500",2999,2449,48,"S/.1500 -
 S/.2500",-0.183394464821607
2017,"linio","samsung","samsung - smart tv un48j5300 led full hd 48'' - negro",NA,2499,48,"S/.1500 -
 S/.2500",NA
2017,"linio","panasonic","televisor panasonic tvl led full hd 40''-negro",1799,1399,40,"S/.500 -
 S/.1500",-0.222345747637576
2017,"linio","nex","nex - televisor led 32"" hd le3208tva - negro",879,699,32,"S/.500 -
 S/.1500",-0.204778156996587
2017,"linio","sony","televisor sony android tv ultra hd 4k smart 55"" triluminos motion flow xr960 xbr-55x855d",6000,5250,55,"> S/.4,500",-0.125
2017,"linio","sony","televisor sony android ultra hd 4k 65"" hdr triluminos motion flow xr960 ultra slim xbr-65x935d",13000,10400,65,"> S/.4,500",-0.2
2017,"linio","lg","led lg 49"" uhd smart tv 49uh6030",2500,1900,49,"S/.1500 -
 S/.2500",-0.24
2017,"linio","panasonic","panasonic - televisi„≥n led full-hd 40'' tc-l40sv7l - negro",1939,1549,40,"S/.1500 -
 S/.2500",-0.201134605466735
2017,"linio","samsung","samsung - monitor full hd 40"" md40c - negro",2999,2839,40,"S/.2500 -
 S/.3500",-0.053351117039013
2017,"linio","samsung","televisor samsung - tv led full hd 48'' 48j5000 - negro",1750,1480,48,"S/.500 -
 S/.1500",-0.154285714285714
2017,"linio","panasonic","televisor panasonic tvl led ultra hd 55''-negro",5399,3899,55,"S/.3500 -
 S/.4500",-0.277829227634747
2017,"linio","lg","lg - televisor/monitor led 23.6"" 24mt47a - negro",659,529,23.6,"S/.500 -
 S/.1500",-0.197268588770865
2017,"linio","lg","televisor led  lg 32"" hd 32lf550b",NA,1200,32,"S/.500 -
 S/.1500",NA
2017,"linio","sony","televisor sony android tv ultra hd 4k smart 65"" triluminos motion flow xr960 xbr-65x855d",9999,7700,65,"> S/.4,500",-0.22992299229923
2017,"linio","sony","televisor sony android ultra hd 4k smart 75"" triluminos motion flow xr960 xbr-75x855d",14999,13200,75,"> S/.4,500",-0.119941329421961
2017,"linio","lg","tv led smart lg 49lh5700 full hd - negro",1999,1550,49,"S/.1500 -
 S/.2500",-0.224612306153077
2017,"linio","samsung","tv monitor samsung t24e310lb led hd 24''- negro",699,499,24,"< S/.500",-0.286123032904149
2017,"linio","samsung","televisor 4k samsung ultra hd 4k smart tizen 48'' un48ju6000",NA,2800,48,"S/.2500 -
 S/.3500",NA
2017,"linio","panasonic","televisor panasonic tv led 50"" ultra hd 4k smart-negro",4049,2929,50,"S/.2500 -
 S/.3500",-0.276611509014572
2017,"linio","panasonic","panasonic - televisor led hd 32"" tc-32c400l - negro",1079,849,32,"S/.500 -
 S/.1500",-0.213160333642261
2017,"linio","lg","lg - televisor led hd 32"" 32lf510b - negro",1129,899,32,"S/.500 -
 S/.1500",-0.203720106288751
2017,"linio","panasonic","panasonic - televisor led hd 32"" tc-32c400l tv digital usb - negro",999,696,32,"S/.500 -
 S/.1500",-0.303303303303303
2017,"linio","sony","sony - televisor led 32"" hd kdl-32r305c - negro",1239,989,32,"S/.500 -
 S/.1500",-0.201775625504439
2017,"linio","nex","nex - televisor led 32"" hd le3209tva - negro",799,557,32,"S/.500 -
 S/.1500",-0.30287859824781
2017,"linio","nex","televisor lg smart full hd led 43'' 43lh5700 - conexi„<U+0093>n mediante wi-fi internet en tus manos",1700,1399,43,"S/.500 -
 S/.1500",-0.177058823529412
2017,"linio","imaco","tv led monitor imaco hd 24'' - led24hd- negro - version 2017",500,480,24,"< S/.500",-0.04
2017,"linio","lg","lg tv led hd 32"" 32lw300c",NA,899,32,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","samsung tv led smart hd 32'' un32j4300 - negro",NA,899,32,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg - televisor led full hd 49"" smart 49lh6000 ‚<U+0080><U+0093> negro",2339,1869,49,"S/.1500 -
 S/.2500",-0.200940572894399
2017,"linio","samsung","televisor smart tv  samsung un65ku6300  led 65''",8999,5599,65,"> S/.4,500",-0.377819757750861
2017,"linio","samsung","smart tv samsung 32'' un32j4300 hd digital ‚<U+0080><U+0093> negro",1299,893,32,"S/.500 -
 S/.1500",-0.312548113933795
2017,"linio","lg","televisor lg 43lh5730 full hd smart  43'' wifi  - negro",1499,1389,43,"S/.500 -
 S/.1500",-0.0733822548365577
2017,"linio","samsung","samsung - televisor led ultra hd smart 65"" un65ku6300 - gris",10379,8299,65,"> S/.4,500",-0.200404663262357
